gene	Centro_apex_R1	Centro_apex_R2	Centro_apex_R3	NT_apex_R1	NT_apex_R2	NT_apex_R3	No_apex_R1	No_apex_R2	No_apex_R3
LINC02086	0.0208062	0.0497008	0.0334809	0.0505911	0.0373522	0.0277254	0.04663	0	0.0419633
LINC02087	0.00602162	0	0	0	0	0	0	0	0
LINC02088	0	0.0369479	0	0	0	0	0	0	0.0207972
LINC02089	0.00671076	0	0	0.0163175	0	0	0	0	0
LINC02091	0	0.0483501	0	0.0787459	0	0.0719251	0	0	0.0544305
LINC02092	0	0.0262658	0	0	0	0.0390726	0	0	0
LINC02096	0.00204989	0.00306041	0	0	0	0.00455263	0.0114853	0	0
LINC02097	0.00818939	0	0	0.0199128	0	0	0	0	0
LINC02098	0.0153818	0	0	0.0187007	0	0	0	0	0.0129263
LINC02099	0	0	0	0	0	0.0111276	0	0	0
LINC02100	0.439737	0.278793	0.193867	0.454059	0.270354	0.401351	0.438758	0	0.334102
LINC02101	0	0.0254588	0	0	0	0.0378722	0.0955432	0	0
LINC02102	0.0705397	0.0877613	0.0945925	0.0285867	0.158295	0.0783316	0.131742	0	0.0790384
LINC02104	0.348495	0.17343	1.40198	0.14123	0	0	0	0	0.292861
LINC02105	0.00575704	0.0257852	0	0	0	0	0.0322561	0	0.00967599
LINC02109	0.0130082	0.013872	0.00498391	0.0120494	0.0166806	0.00687859	0.0242944	0	0.0041644
LINC02112	0.00672741	0.00286966	0.00773258	0.0163579	0.00862668	0.00213444	0	0	0.00323054
LINC02113	0	0	0	0	0	0.019576	0	0	0
LINC02117	0.011691	0	0	0	0	0	0	0	0
LINC02118	0.0137856	0.0102907	0	0	0	0	0.0193098	0	0.0115849
LINC02119	0.00473966	0.00235872	0	0.0076831	0.00709071	0.00701761	0.00885193	0	0
LINC02120	0	0.0249844	0	0	0	0.0743329	0	0	0.0281264
LINC02121	0.0275701	0	0	0	0	0	0	0	0
LINC02122	0.0131307	0	0	0.0319277	0	0	0	0	0
LINC02123	0	0	0	0.362623	0	0	0	0	0
LINC02126	0.00719157	0	0	0	0	0	0	0	0
LINC02127	0.0137843	0	0	0	0	0	0	0	0
LINC02128	0.00411878	0.0061492	0	0	0.0184855	0	0	0	0
LINC02129	0	0.0206975	0	0	0	0	0	0	0
LINC02130	0.105381	0.0524434	0	0	0	0	0	0	0.0590387
LINC02131	0	0	0	0	0	0	0	0	0.0425235
LINC02133	0.0164103	0.0102084	0.011003	0.0133008	0.0122752	0.0121487	0.0153242	0	0.0137906
LINC02135	0.180554	0.107824	0	0	0	0	0	0	0.121384
LINC02136	0.0718011	0.0189171	0	0.0616189	0.018956	0.0187605	0.0236643	0	0.00709868
LINC02137	0.0122221	0.00912359	0.0491688	0.0148592	0	0.0135722	0	0	0
LINC02138	0.0909363	0	0	0.221115	0	0	0	0	0
LINC02140	0	0.156445	0	0	0	0	0	0	0
LINC02141	0.00379777	0.00755993	0.0101855	0.0123126	0	0.0168691	0.00709283	0	0.00425533
LINC02142	0	0.019975	0	0	0	0	0.0749632	0	0
LINC02143	0	0	0	0	0.0572284	0	0	0	0.021431
LINC02144	0.0111051	0.0221062	0	0.0270026	0.0332274	0	0.0207403	0	0
LINC02145	0.0170791	0	0	0.0207643	0	0.0189657	0	0	0.0143526
LINC02146	0.0516726	0.192864	0.207876	0.125644	0.347869	0.172141	0	0	0.0434236
LINC02147	0.0107943	0.00700678	0	0.0114117	0.00842542	0.00938088	0.0105182	0	0.00473276
LINC02149	0.0113978	0.0145856	0	0.00395917	0.00730781	0.0180812	0	0	0.00820995
LINC02150	0.0113055	0.0337576	0.030321	0.0366531	0.0169135	0.0334783	0	0	0.0190015
LINC02151	0.0615819	0	0	0	0	0	0	0	0
LINC02152	0	0	0	0	0	0.43593	0	0	0
LINC02153	0.0108853	0	0	0	0.0977086	0.0241753	0	0	0
LINC02154	0.0604873	0.0200679	0	0	0	0	0	0	0
LINC02156	0.0177257	0.00882129	0	0.0143669	0.0265183	0	0	0	0.00993065
LINC02159	0.0367118	0.164428	0	0	0.164767	0.081534	0	0	0.0617023
LINC02160	0.018159	0.0203331	0	0.0110386	0	0	0	0	0
LINC02161	0.0130289	0.011671	0	0	0.011695	0	0	0	0.00437958
LINC02162	0.0568545	0	0	0	0	0	0	0	0.0955565
LINC02165	0	0	0.0787792	0	0	0.0217456	0	0	0.0164563
LINC02166	0.254622	0.0950355	0	0.15478	0.571385	0	0.356654	0	0.106987
LINC02167	0.0428967	0.0320217	0.345142	0.104305	0	0	0	0	0
LINC02168	0	0	0	0.635533	0	0	0	0	0
LINC02169	0.00992418	0	0	0	0	0	0	0	0.0166798
LINC02172	0	0.0130118	0	0.0105959	0	0	0.0244157	0	0.0146481
LINC02174	0	0.00366656	0	0.00597159	0	0.00545434	0	0	0.012383
LINC02175	0.0356786	0.0710226	0	0.0289179	0	0	0	0	0.0399772
LINC02176	0.0223481	0	0	0	0	0	0	0	0
LINC02177	0	0	0	0	0	0	0	0	0.0280666
LINC02178	0	0	0	0	0	0	0	0	0.100189
LINC02179	0	0	0	0.162171	0	0	0	0	0
LINC02181	0.0271122	0	0	0	0	0	0	0	0
LINC02185	0.0169217	0	0	0.0411456	0	0	0	0	0
LINC02188	0.0157336	0.0117449	0	0	0.0353071	0	0	0	0.0132219
LINC02190	0.0243713	0	0	0.0592598	0	0	0	0	0
LINC02191	0	0	0	0.0440636	0	0	0	0	0
LINC02192	0.0066476	0	0	0.0161639	0	0	0	0	0
LINC02193	0	0	0	0	0	0	0	0	0.0170283
LINC02194	0.0150023	0	0	0	0	0	0	0	0
LINC02195	0.0234946	0.0350766	0.189035	0	0	0.0521796	0	0	0.0394878
LINC02196	0.00865424	0.00894496	0.00535624	0.0080935	0.00896335	0.00443547	0.0074598	0	0.00671324
LINC02197	0.0115244	0	0	0	0.0103445	0.00511895	0.012914	0	0.00387385
LINC02198	0	0.313871	0	0	0	0	0	0	0
LINC02199	0.00430885	0.0192989	0	0	0	0.00956963	0.0482841	0	0
LINC02200	0.00468735	0.0139961	0	0	0	0	0	0	0.00787813
LINC02201	0.0074146	0.00737984	0	0.0240385	0	0	0	0	0.00415396
LINC02202	0.0851873	0.0763092	0	0	0.0764661	0	0.095459	0	0.0286352
LINC02204	0.0482022	0	0	0	0	0.0713689	0	0	0.0810145
LINC02205	0.124352	0	0	0	0	0	0	0	0
LINC02207	0.011605	0	0	0.0141089	0	0	0	0	0.00975235
LINC02208	0.00581675	0.00668017	0.0108002	0.00761581	0.0100409	0.00596241	0.00501394	0	0.00526418
LINC02209	0.0151629	0.0226377	0	0	0	0	0	0	0
LINC02210	0	0	0	0	0	0	0	0	3.30155
LINC02210-CRHR1	0.031857	0.026423	0.037973	0.0286894	0.0476592	0.023584	0.0330539	0	0.0218137
LINC02211	0.0186149	0.038908	0.0449321	0.0135788	0.0250637	0.0289396	0.0521486	0	0.0719589
LINC02213	0.0147135	0	0	0	0	0	0	0	0.0494586
LINC02214	0.0130828	0	0	0	0	0	0.0733016	0	0.0219886
LINC02215	0	0.0235317	0	0	0	0	0	0	0.0264911
LINC02216	0.0437285	0	0	0	0	0	0	0	0
LINC02217	0.0253141	0.0661381	0.101837	0.0769403	0.0852095	0.0421655	0.0709161	0	0.0106365
LINC02218	0	0	0	0.014278	0	0	0	0	0
LINC02219	0	0	0	0	0	0.0654508	0	0	0
LINC02220	0.0105808	0.00947803	0	0	0.00949752	0.00469981	0.0118566	0	0.01067
LINC02221	0	0	0.0443651	0.0134075	0	0	0	0	0
LINC02223	0.0296602	0.00691902	0	0.0157762	0.00415995	0.0102927	0.0259661	0	0.00934698
LINC02224	0.0169194	0.0114819	0.0123756	0.0336601	0.0345164	0.0204963	0.0172359	0	0.0206813
LINC02225	0	0.0849684	0	0	0	0	0	0	0
LINC02226	0.0305616	0.0124439	0.0223542	0.00675561	0.0249389	0.0308523	0	0	0.0280176
LINC02227	0.0225782	0.0210678	0	0.0343123	0.0633333	0.0188041	0.0474386	0	0.0332042
LINC02228	0.00489243	0.00365212	0	0.0178442	0.0109789	0.00543285	0	0	0.0082228
LINC02231	0.00815301	0	0	0	0	0	0	0	0.00685147
LINC02232	0.0181104	0.0405573	0.0291428	0.0176144	0.0162563	0.0522882	0.0405881	0	0.100447
LINC02233	0.00449014	0.0100555	0.0180636	0	0	0	0.0125789	0	0.00377334
LINC02234	0.0121783	0.00909089	0	0	0.0136644	0	0	0	0.0153512
LINC02235	0.0152578	0.0136676	0.0245525	0.0148399	0.0136957	0.00677726	0.034195	0	0.00512881
LINC02236	0.162124	0.191385	0.151678	0.15585	0.253824	0.133977	0.253496	0	0.088716
LINC02237	0.0125585	0.00394726	0	0.00803593	0	0.00293595	0.00370337	0	0.00666549
LINC02238	0	0.00938487	0	0	0	0.00698041	0.01761	0	0
LINC02239	0	0	0	0	0	0	0	0	0.184541
LINC02240	0.00634956	0.00805774	0.012772	0.00540372	0.00569951	0.00775604	0.00355759	0	0.00640311
LINC02241	0.00539908	0.00806065	0.0186173	0.00937718	0.00692333	0.0102779	0	0	0.015556
LINC02245	0.0442187	0.0782425	0.052708	0.0238932	0.0441019	0.0763826	0.027528	0	0.0798244
LINC02246	0.457162	0	0	0	0	0	0	0	0
LINC02248	0	0.012475	0	0.0203175	0.0187509	0	0.0468167	0	0.0070219
LINC02250	0.00410368	0.0122533	0.0165089	0	0.0184178	0.00455698	0.0114962	0	0.00689715
LINC02251	0.00596895	0	0	0.00725686	0	0.00662828	0.0167217	0	0
LINC02252	0.025193	0.0188062	0	0.0306289	0	0	0	0	0
LINC02253	0.135055	0.163391	0.177983	0.195335	0.182887	0.214616	0.169604	0.718449	0.197637
LINC02254	0.108176	0.26781	0.231366	0.113205	0.294992	0.307157	0.21482	0	0.444179
LINC02255	0.043908	0	0	0	0	0	0.123006	0	0
LINC02256	0.00494316	0.00737998	0	0	0	0.0109784	0	0	0.0498485
LINC02257	0.00257772	0.0115454	0.0207401	0.0125357	0.0115691	0.0114498	0.0288854	0	0.0129973
LINC02258	0.0399363	0	0	0.0971066	0	0.0886954	0	0	0
LINC02259	0.00882799	0.0131799	0	0	0	0	0	0	0.0148374
LINC02261	0.00776681	0.0115956	0	0.00944265	0	0	0.0217583	0	0
LINC02262	0.00545906	0	0	0	0	0.0121241	0	0	0.00917516
LINC02263	0.00482451	0.00720284	0	0.011731	0	0	0	0	0
LINC02264	0	0	0	0	0	0.0155915	0	0	0
LINC02265	0.0180385	0.107724	0	0.0438613	0	0.0400621	0	0	0
LINC02267	0.00890638	0.00369359	0.0079622	0.00601561	0.0133243	0.00439564	0.0138615	0	0.00415809
LINC02268	0.00753228	0.00843409	0	0.018315	0.00845143	0.0209108	0	0	0.00949475
LINC02269	0.00748313	0.00868939	0.00668983	0.0101086	0.00746336	0.00738642	0.00465857	0	0
LINC02270	0.00903092	0	0	0	0.0405318	0	0	0	0.0151785
LINC02271	0.024395	0	0	0	0	0	0	0	0
LINC02273	0.0255281	0	0	0.0310362	0	0	0	0	0.0214528
LINC02274	0	0.0495434	0	0	0	0	0	0	0
LINC02275	0.00864155	0.00645078	0	0.0210123	0	0.00959611	0	0	0.014524
LINC02277	0	0.0104624	0	0.0170397	0	0	0	0	0.0117781
LINC02278	0	0.0468068	0	0	0.140709	0	0	0	0
LINC02279	0	0.139033	0	0	0	0	0	0	0
LINC02280	0.0566431	0.0845664	0	0.13773	0	0.1258	0	0	0.380805
LINC02281	0.00834763	0	0	0	0	0	0	0	0.01403
LINC02283	0	0	0.0877185	0	0	0	0	0	0.0183237
LINC02284	0.0497886	0.119579	0.0870856	0.0631632	0.0777241	0.115384	0.0727722	0	0.123702
LINC02285	0.092919	0	0	0	0	0	0	0	0
LINC02286	0.0315799	0.0235739	0	0	0	0	0	0	0
LINC02288	0.0176821	0	0	0	0	0.0196352	0	0	0
LINC02290	0	0	0	0	0	0	0.0698802	0	0
LINC02291	0.00931048	0.00695013	0	0.0339582	0	0.0206779	0	0	0.00782416
LINC02292	0	0.0230654	0	0	0	0	0	0	0
LINC02294	0	0	0	0	0	0.0119801	0	0	0
LINC02295	0	0	0	0	0.0415404	0	0	0	0.0311123
LINC02296	0.0148609	0.00512005	0	0.00555921	0.00513058	0.00507769	0	0	0.00576394
LINC02298	0.102004	0	0	0.16535	0.152601	0.151028	0.190505	0	0.285733
LINC02299	0.0045663	0	0	0.0111031	0	0	0	0	0
LINC02301	0.0241617	0.0468945	0.0388805	0.01175	0.0325321	0.0160984	0.0270751	0	0.0487309
LINC02302	0	0	0	0.0310709	0	0	0	0	0
LINC02303	0	0	0	0	0	0	0	0	0.0435534
LINC02305	0	0	0	0.0512003	0	0	0	0	0
LINC02306	0.00912596	0.00302772	0.0081585	0	0.00682639	0.01126	0.0113626	0	0.00852122
LINC02307	0.164689	0.1744	0.236253	0.183151	0.212002	0.294878	0.168095	0.393904	0.299327
LINC02309	0.0109464	0.0108951	0	0.0088722	0.0163762	0.0081037	0	0	0.00613262
LINC02311	0.0157445	0	0	0.0382832	0	0.0349672	0	0	0
LINC02313	0.0454682	0	0	0	0	0	0	0	0.0764193
LINC02314	0.224499	0	0	0	0	0	0	0	0
LINC02315	0.00645984	0	0	0.00628293	0.0057985	0.00286936	0	0	0.00434288
LINC02316	0.00448286	0	0	0	0	0.00995607	0	0	0.00753443
LINC02319	0.0815301	0.0811479	0	0.0660812	0	0	0	0	0
LINC02320	0.0104056	0.00776763	0.0418613	0.0126508	0	0.0231101	0	0	0.00437224
LINC02321	0.0926793	0.0461224	0	0	0	0	0	0	0.0519227
LINC02323	0.0308552	0	0	0.0750255	0	0.068527	0.172878	0	0.051859
LINC02324	0.0099817	0	0	0	0	0	0	0	0
LINC02325	0.0113497	0.0145241	0.0130455	0.0197124	0.00727699	0.00360098	0.0272534	0	0.0109004
LINC02326	0.00663883	0.00792924	0.0106831	0	0	0.00884659	0	0	0
LINC02327	0.00704916	0.00350806	0	0.0114269	0	0	0.0131652	0	0
LINC02328	0.0392085	0.0540341	0.113245	0.073336	0.0721937	0.075915	0.0732269	0	0.1149
LINC02330	0	0.0179475	0	0.0584608	0	0	0	0	0
LINC02331	0.0121363	0.00679464	0.0122059	0.00737744	0.00680861	0.0101076	0.0169995	0	0
LINC02332	0	0	0	0.813009	0	0	0	0	0
LINC02334	0.00570816	0	0	0	0	0	0	0	0
LINC02335	0.0204451	0.0152619	0.0205624	0	0.02294	0.0340552	0.0286379	0	0.0214766
LINC02336	0.00966943	0.00812033	0.0194498	0.0102863	0.00813703	0.00805314	0.00338604	0	0.0040629
LINC02338	0.00575942	0.00859862	0	0	0.0258489	0.0127912	0	0	0
LINC02340	0.0416382	0.056984	0.055836	0.0168741	0.0622922	0.0693563	0.0194412	0	0.075814
LINC02341	0.00685264	0.0102308	0	0	0.0230666	0.0152192	0	0	0.0143967
LINC02343	0.00937397	0.00699752	0.0075422	0.00227932	0.00420714	0	0	0	0.00630201
LINC02344	0.390433	0	0	0	0	0	0	0	0
LINC02345	0.0123156	0.00919342	0	0.00748647	0	0.00683801	0.0172508	0	0
LINC02346	0.0183161	0.00994378	0	0.00404876	0.00747317	0.0110942	0.0279882	0	0.0139929
LINC02347	0	0.0221117	0	0	0	0	0	0	0.0248924
LINC02351	0.0155337	0.00386522	0	0.0125903	0.0116195	0	0.0290112	0	0.00870261
LINC02352	0.0284949	0	0.458534	0	0	0	0	0	0.047892
LINC02354	0.0455299	0.0339873	0	0.0553538	0	0.0505592	0	0	0
LINC02355	0.00406054	0	0	0.0197467	0	0	0	0	0.00341232
LINC02356	0.0155955	0.0232836	0	0.0379211	0.0349972	0.0173182	0.04369	0	0
LINC02357	0.015009	0	0	0	0	0.016667	0	0	0.012613
LINC02358	0.0735524	0.0274528	0.147949	0	0.0825279	0	0	0	0.0309053
LINC02359	0.00605184	0	0	0.00735764	0	0.00672033	0	0	0.00508573
LINC02361	0.419905	0	0	0.408405	0	0	0.470536	0	0
LINC02362	0	0	0	0	0.0654688	0.0323969	0	0	0.024517
LINC02363	0	0.0190689	0	0	0	0	0	0	0
LINC02364	0	0	0	0	0	0	0	0	0.0203574
LINC02365	0.0122839	0.00916972	0	0.0149344	0	0	0	0	0.0103229
LINC02366	0	0.013925	0	0	0	0	0	0	0
LINC02367	0	0.00759284	0.0409193	0.074197	0.0228254	0	0	0	0.0256431
LINC02369	0	0.0117178	0	0	0	0	0	0	0.0263827
LINC02370	0.0250362	0.0186891	0	0	0	0.0278018	0	0	0
LINC02371	0	0	0	0	0	0.0841764	0.212358	0	0.0637019
LINC02373	0.0446804	0	0	0.054321	0	0.0496158	0.12517	0	0.0375476
LINC02376	0	0.0373003	0	0.0607495	0	0	0	0	0
LINC02377	0.00593296	0.00708618	0	0.0144262	0.0106511	0.00527066	0.00664834	0	0.00199433
LINC02378	0	0	0.0250697	0.0227288	0.0139842	0	0	0	0.0104737
LINC02380	0.00466951	0	0	0	0	0.0103706	0.0784882	0	0.00784814
LINC02381	0.140554	0.192355	0.09424	0.0854404	0.105137	0.234119	0.196877	0	0.0787439
LINC02383	0	0.0107202	0	0	0	0	0	0	0
LINC02384	0.014994	0.0127918	0.0172343	0	0	0.00951444	0	0	0.00720022
LINC02385	0	0.051671	0	0	0	0	0	0	0.0581691
LINC02386	0.00381378	0.00569386	0	0.00927335	0	0	0	0	0
LINC02387	0.0431951	0	0	0	0	0.095933	0	0	0
LINC02388	0.00466083	0.00695847	0	0.0198327	0	0.00517567	0.0130571	0	0.00391678
LINC02390	0	0.0711775	0	0	0	0	0	0	0
LINC02391	0.00866015	0.00323233	0	0.0157931	0	0	0	0	0
LINC02392	0.0125212	0	0	0	0	0	0	0	0.0420894
LINC02394	0	0.0342572	0.184619	0.111587	0	0	0	0	0
LINC02395	0.0232426	0	0	0.0188384	0	0	0	0	0.0260429
LINC02397	0	0	0	0	0	0	0	0	0.0471492
LINC02398	0.0149508	0.0491062	0.0240584	0.0290827	0.093941	0.0664089	0.0167535	0	0.0703586
LINC02400	0	0.0356564	0	0	0	0	0	0	0
LINC02401	0	0.0240658	0	0	0	0	0	0	0
LINC02402	0.00813718	0	0	0	0	0.018072	0	0	0
LINC02403	0	0	0	0.11175	0	0	0	0	0
LINC02405	0.00518905	0.00258236	0	0	0	0.00768298	0.0193824	0	0
LINC02406	0	0	0.0347986	0.0105164	0	0	0	0	0.00726914
LINC02408	0.00681097	0.00762642	0	0.00414028	0.0076421	0	0	0	0.00286184
LINC02409	0	0.106706	0	0	0	0	0	0	0
LINC02410	0	0	0	0	0	0.0276298	0.0697038	0	0
LINC02412	0	0	0	0	0	0	0	0	0.0478594
LINC02413	0.012204	0	0	0	0	0	0	0	0
LINC02416	0.0155382	0	0	0	0	0	0	0	0
LINC02419	0.106497	0	0	0	0	0	0	0	0
LINC02421	0.0123079	0	0	0	0.0552394	0	0	0	0
LINC02422	0.0152637	0.0182306	0	0	0	0.0135598	0	0	0.0153924
LINC02424	0	0	0.0611804	0	0	0	0	0	0.0127801
LINC02425	0	0	0	0	0.337668	0	0	0	0
LINC02426	0	0	0	0.0155102	0	0	0	0	0.010721
LINC02427	0.00731863	0	0	0.0177955	0	0	0.0410055	0	0
LINC02428	0.00632245	0.00566353	0	0.0184479	0	0.0112333	0	0	0
LINC02429	0.00400731	0	0.0322424	0	0	0.00889993	0	0	0
LINC02431	0	0.0201823	0	0	0	0	0.0757411	0	0.0227204
LINC02432	0.00928041	0.020783	0	0.0112828	0	0.0515277	0	0	0.00779889
LINC02433	0.0686054	0	0	0	0	0.152367	0.384389	0	0
LINC02434	1.38438	1.03342	0	0.420773	1.55332	1.15298	1.93914	0	0.872537
LINC02435	0	0.0337475	0	0	0	0	0.0633247	0	0
LINC02436	0.0235441	0.0175753	0.0315722	0.0286241	0.0176114	0.0261448	0.0219858	0	0
LINC02437	0.0155305	0	0	0.037763	0	0	0	0	0
LINC02438	0.00442316	0.00792436	0.0142353	0.00645304	0.00397033	0.0019647	0.00495649	0	0.00594728
LINC02439	0.00993614	0.00741717	0	0.01208	0	0	0	0	0
LINC02440	0	0	0	0	0	0	0	0	0.200569
LINC02442	0.0133808	0.0199771	0	0	0	0.0297177	0.299885	0	0.0224894
LINC02443	0	0.0208504	0	0	0.0626797	0.0310168	0	0	0
LINC02444	0.348027	0.603644	0.823584	0.472898	0.68911	0.875241	0.659543	0	0.920413
LINC02445	0.00861761	0.0042886	0	0.00698468	0	0.00637968	0.032189	0	0.00482793
LINC02446	0.0129608	0	0	0	0	0	0.0726177	0	0
LINC02447	0.0261398	0.0390259	0	0	0	0	0	0	0.0439337
LINC02449	0.105499	0	0	0	0	0	0	0	0
LINC02450	0	0.0125439	0	0	0	0.0186602	0	0	0
LINC02451	0.0125347	0.0187138	0	0.0152392	0	0	0	0	0.0105336
LINC02452	0	0.0328282	0	0	0	0	0.123199	0	0
LINC02453	0	0.0204952	0	0.0333797	0.061612	0	0	0	0.0230727
LINC02454	0.0301016	0.0149803	0	0.0243977	0.0450332	0.0891378	0.0562187	0	0.0168641
LINC02456	0.0850893	0.145184	0.130404	0.0886705	0.0909263	0.134983	0.0681066	0	0.115771
LINC02457	0.0129026	0.00963156	0	0.0156865	0	0	0	0	0.0108428
LINC02458	0.00841431	0.00376869	0.00677006	0.0122758	0.00755287	0.0037375	0.00942889	0	0.00848526
LINC02462	0.0031007	0.00231462	0.0249479	0.00376973	0.0139163	0	0.00868644	0	0.00260571
LINC02463	0	0.0049584	0	0	0	0.00737605	0	0	0.0111639
LINC02464	0.00515075	0.0076899	0.0207212	0.00626212	0	0.0228788	0.0144295	0	0
LINC02465	0.013653	0.0129713	0.00998643	0.0120719	0.00557057	0.00826971	0.00695421	0	0.00625825
LINC02466	0.113718	0.219295	0.152493	0.0960098	0.290631	0.213973	0.176985	0	0.355709
LINC02468	0	0	0	0.0402649	0	0.0367773	0	0	0
LINC02469	0	0	0	0	0	0	0	0	0.0127762
LINC02470	0.0359609	0	0	0	0	0	0	0	0
LINC02471	0.00454624	0	0	0	0.020404	0.0100968	0	0	0
LINC02472	0.00323948	0.0145093	0	0.00787692	0	0	0	0	0
LINC02473	0	0	0	0	0	0	0	0	0.0360795
LINC02474	0.0945056	0.3225	0	0.492415	0.181779	0.0299842	0.0756435	0	0.0907643
LINC02476	0.011585	0.0127444	0.0147176	0.0148259	0.00820968	0.00406252	0.0239139	0.376258	0.00717356
LINC02477	0	0.00789232	0.0425332	0	0.0237256	0	0.0296187	0	0
LINC02478	0.628644	0.938544	1.04135	0.494537	1.07878	1.02659	1.13954	0	0.839044
LINC02479	0.00449006	0.0268141	0	0.0545887	0.0604557	0.0698045	0	0	0.0377327
LINC02480	0.116948	0	0	0	0	0	0	0	0
LINC02481	0.0811879	0	0	0	0	0	0	0	0
LINC02482	0.0696479	0.0594183	0.0800542	0	0.0446554	0.0662925	0	0	0.0668907
LINC02483	0.0296124	0	0	0	0	0	0	0	0
LINC02484	0.0555475	0.0247028	0.0190183	0.0143687	0.00530433	0.0131241	0.0463529	0	0.0178774
LINC02485	0	0	0	0.0562191	0	0	0	0	0
LINC02487	0	0.0225257	0	0	0	0	0	0	0.0507169
LINC02488	0.00580717	0	0	0	0	0.0128973	0	0	0
LINC02490	0.0158512	0	0	0.0128476	0	0.00586736	0.0296041	0	0.0133207
LINC02492	0.010785	0.0107344	0	0.0393361	0.0161347	0.0119763	0.0402846	0	0
LINC02494	0	0	0	0	0.0955211	0	0	0	0
LINC02496	0.00559412	0.0584629	0	0.0544092	0	0	0	0	0.0282065
LINC02497	0.0185491	0	0.049748	0	0	0	0.0346428	0	0.0103919
LINC02498	0.0209027	0.0312071	0	0.0508258	0	0	0	0	0
LINC02499	0.0198562	0.0148223	0	0	0	0	0	0	0.0166864
LINC02501	0.00479754	0	0	0	0	0	0	0	0.0161266
LINC02503	0.00331154	0.0148321	0	0	0	0	0	0	0
LINC02505	0.0327637	0.0437662	0.0416231	0.0419295	0.0154786	0.0268084	0.0386466	0	0.0260842
LINC02506	0.00543845	0.00974331	0.00875143	0.010579	0.00976334	0.00483134	0	0	0.0018281
LINC02507	0.00931807	0.0278232	0	0.0226572	0	0	0	0	0
LINC02509	0.0077739	0	0	0.0189025	0	0.0172652	0	0	0
LINC02510	0	0	0	0	0	0	0	0	0.183261
LINC02511	0.00542829	0.00450237	0	0.00439969	0.00541395	0.00535814	0.010138	0	0.0131783
LINC02512	0.10325	0.0128457	0.276912	0.418426	0.115849	0.133764	0.0482081	0	0.115689
LINC02513	0.0266835	0.0199188	0	0.064882	0	0	0	0	0
LINC02515	0	0	0	0	0	0.0742884	0	0	0
LINC02516	0.0687626	0.0128325	0.0345785	0.0626995	0.0192884	0.0286343	0	0	0.0144463
LINC02518	0.0501274	0	0	0	0.224977	0	0	0	0
LINC02519	0	0	0	0	0.0599971	0	0.0748995	0	0
LINC02520	0.00869459	0.0129807	0.0699558	0.0422824	0.0780446	0	0	0	0.0146132
LINC02521	0.0660002	0.114959	0	0.053494	0.197478	0.146581	0	0	0.147904
LINC02523	0.0219281	0.016369	0	0	0	0.0243503	0.0307152	0	0.00921377
LINC02524	0.0426529	0	0	0	0	0	0	0	0
LINC02526	0.0563764	0	0	0	0	0.125208	0	0	0
LINC02530	0	0.150759	0	0	0	0	0	0	0
LINC02532	0.00911958	0.00907682	0	0	0.0136432	0.00675129	0	0	0.0102183
LINC02535	0.0847166	0	0	0	0	0	0	0	0
LINC02538	0.0202268	0	0	0	0	0	0	0	0
LINC02539	0.0200618	0.0119807	0.0322831	0.00975622	0.0180079	0	0	0	0.00674367
LINC02540	0.02093	0.00520797	0	0	0	0	0.0390895	0	0
LINC02541	0	0	0	0.0184351	0	0	0.0424793	0	0
LINC02542	0.00774366	0.011561	0.00623046	0.0112974	0.0104263	0.0154783	0	0	0.0117134
LINC02544	0	0.049622	0	0	0	0	0	0	0
LINC02546	0	0	0	0.0164394	0	0	0	0	0
LINC02547	0.00813429	0.0121442	0	0.0197788	0	0.0180656	0	0	0.0136715
LINC02548	0	0.00586675	0	0	0	0	0	0	0
LINC02549	0.00244286	0.00364711	0	0.00593991	0.0109638	0.0108508	0	0	0.00821154
LINC02550	0.00870332	0.00433126	0.023342	0.0211624	0.0130205	0	0	0	0
LINC02551	0.0235309	0.0702616	0.0946634	0.0572161	0.0528045	0.10452	0	0	0.0197744
LINC02552	0.0215127	0.0091765	0.0123635	0.0149454	0.00689653	0.00341272	0.00860952	0	0.0077479
LINC02553	0.0134661	0	0	0	0	0	0	0	0
LINC02556	0	0.199888	0	0	0	0.297352	0	0	0
LINC02558	0.0187158	0.0111768	0	0.00910162	0	0	0	0	0
LINC02559	0.101797	0	0	0	0	0	0	0	0
LINC02560	0.547797	0.817844	0	0	0	0	0	0	0
LINC02561	0.193266	0	0	0.117483	0	0.214614	0	0	0.162413
LINC02566	0.0107505	0	0.0288323	0	0.0160831	0	0	0	0.00602284
LINC02567	0	0	0	0	0	0	0	0	0.0199867
LINC02568	0.0469638	0.0077906	0	0.0253765	0	0.0231784	0.029237	0	0.0175407
LINC02569	0.0851758	0	0	0	0	0	0	0	0
LINC02570	0.0508934	0.0379911	0	0	0.114208	0	0	0	0
LINC02572	0.00478576	0.01429	0	0	0	0	0	0	0.00804352
LINC02574	0.131506	0	0	0	0	0.0973546	0	0	0
LINC02575	0.0500028	0	0	0.0607918	0	0	0	0	0
LINC02576	0	0.0168351	0	0	0	0	0	0	0
LINC02577	0.00395805	0	0	0.00962414	0	0.00879051	0	0	0.00665237
LINC02579	0	0	0	0	0.117771	0	0	0	0
LINC02580	0.0221768	0.0150497	0	0.0196086	0.0180967	0	0	0	0.0203308
LINC02582	0.272218	0.045157	0.08112	0.245151	0.0452499	0.13435	0.169468	0	0.0338906
